,time_period,dteday,season,yr,mnth,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
4620,2,2011-07-16,3,0,7,6,0,1,0.72,0.6667,0.54,0.194,322
4621,2,2011-07-16,3,0,7,6,0,1,0.74,0.6667,0.48,0.2239,396
4622,3,2011-07-16,3,0,7,6,0,1,0.76,0.6818,0.43,0.2836,463
4623,3,2011-07-16,3,0,7,6,0,1,0.76,0.6818,0.45,0.2985,497
4624,3,2011-07-16,3,0,7,6,0,1,0.74,0.6667,0.45,0.2985,433
4625,3,2011-07-16,3,0,7,6,0,1,0.76,0.6818,0.45,0.3284,428
4626,3,2011-07-16,3,0,7,6,0,1,0.76,0.6818,0.45,0.2836,425
4627,3,2011-07-16,3,0,7,6,0,1,0.76,0.6818,0.45,0.2239,475
4628,4,2011-07-16,3,0,7,6,0,1,0.76,0.6818,0.45,0.2836,428
4629,4,2011-07-16,3,0,7,6,0,1,0.74,0.6818,0.48,0.194,406
4630,4,2011-07-16,3,0,7,6,0,1,0.72,0.6667,0.51,0.2239,296
4631,4,2011-07-16,3,0,7,6,0,1,0.7,0.6515,0.58,0.2239,252
4632,4,2011-07-16,3,0,7,6,0,1,0.7,0.6515,0.65,0.2836,201
4633,4,2011-07-16,3,0,7,6,0,1,0.68,0.6364,0.61,0.2239,168
4634,1,2011-07-17,3,0,7,0,0,1,0.66,0.6212,0.65,0.2239,125
4635,1,2011-07-17,3,0,7,0,0,1,0.64,0.6061,0.69,0.194,102
4636,1,2011-07-17,3,0,7,0,0,1,0.64,0.6061,0.69,0.2239,94
4637,1,2011-07-17,3,0,7,0,0,1,0.64,0.6061,0.69,0.2239,47
4638,1,2011-07-17,3,0,7,0,0,1,0.62,0.5909,0.73,0.1642,10
4639,1,2011-07-17,3,0,7,0,0,1,0.64,0.6061,0.69,0.2239,12
4640,2,2011-07-17,3,0,7,0,0,1,0.62,0.5909,0.73,0.1642,21
4641,2,2011-07-17,3,0,7,0,0,1,0.64,0.6061,0.73,0.1642,50
4642,2,2011-07-17,3,0,7,0,0,1,0.68,0.6364,0.65,0.2239,118
4643,2,2011-07-17,3,0,7,0,0,1,0.72,0.6667,0.58,0.2239,184
4644,2,2011-07-17,3,0,7,0,0,1,0.74,0.6818,0.6,0.2239,304
4645,2,2011-07-17,3,0,7,0,0,1,0.76,0.697,0.55,0.2836,391
4646,3,2011-07-17,3,0,7,0,0,1,0.76,0.697,0.55,0.2836,420
4647,3,2011-07-17,3,0,7,0,0,1,0.8,0.7424,0.49,0.2985,472
4648,3,2011-07-17,3,0,7,0,0,1,0.8,0.7424,0.49,0.3582,430
4649,3,2011-07-17,3,0,7,0,0,1,0.82,0.7424,0.43,0.2985,324
4650,3,2011-07-17,3,0,7,0,0,1,0.8,0.7273,0.46,0.2985,317
4651,3,2011-07-17,3,0,7,0,0,1,0.8,0.7424,0.49,0.3881,369
4652,4,2011-07-17,3,0,7,0,0,1,0.8,0.7273,0.46,0.2985,390
4653,4,2011-07-17,3,0,7,0,0,1,0.76,0.697,0.55,0.2836,379
4654,4,2011-07-17,3,0,7,0,0,1,0.76,0.7121,0.58,0.2537,262
4655,4,2011-07-17,3,0,7,0,0,1,0.74,0.6818,0.62,0.2239,207
4656,4,2011-07-17,3,0,7,0,0,1,0.72,0.6818,0.66,0.2239,181
4657,4,2011-07-17,3,0,7,0,0,1,0.7,0.6667,0.74,0.1343,93
4658,1,2011-07-18,3,0,7,1,1,1,0.7,0.6667,0.74,0.1343,51
4659,1,2011-07-18,3,0,7,1,1,1,0.7,0.6667,0.74,0.2239,25
4660,1,2011-07-18,3,0,7,1,1,1,0.66,0.6061,0.83,0.2239,10
4661,1,2011-07-18,3,0,7,1,1,1,0.66,0.6061,0.78,0.194,7
4662,1,2011-07-18,3,0,7,1,1,1,0.64,0.5909,0.78,0.1642,4
4663,1,2011-07-18,3,0,7,1,1,1,0.64,0.5909,0.78,0.1045,17
4664,2,2011-07-18,3,0,7,1,1,1,0.64,0.5758,0.83,0.1045,105
4665,2,2011-07-18,3,0,7,1,1,1,0.68,0.6364,0.74,0.2239,277
4666,2,2011-07-18,3,0,7,1,1,1,0.7,0.6515,0.7,0.194,347
4667,2,2011-07-18,3,0,7,1,1,1,0.74,0.697,0.67,0.2239,203
4668,2,2011-07-18,3,0,7,1,1,1,0.76,0.7121,0.62,0.194,130
4669,2,2011-07-18,3,0,7,1,1,1,0.8,0.7576,0.55,0.0896,141
4670,3,2011-07-18,3,0,7,1,1,1,0.8,0.7727,0.59,0.194,165
4671,3,2011-07-18,3,0,7,1,1,1,0.82,0.7879,0.56,0.2537,152
4672,3,2011-07-18,3,0,7,1,1,1,0.82,0.7879,0.56,0.3284,138
4673,3,2011-07-18,3,0,7,1,1,1,0.84,0.803,0.53,0.3284,164
4674,3,2011-07-18,3,0,7,1,1,1,0.84,0.803,0.53,0.2836,265
4675,3,2011-07-18,3,0,7,1,1,1,0.84,0.7879,0.49,0.3284,545
4676,4,2011-07-18,3,0,7,1,1,1,0.82,0.7727,0.49,0.3582,558
4677,4,2011-07-18,3,0,7,1,1,1,0.8,0.7576,0.55,0.2239,398
4678,4,2011-07-18,3,0,7,1,1,1,0.78,0.7424,0.59,0.2239,323
4679,4,2011-07-18,3,0,7,1,1,1,0.74,0.697,0.66,0.194,202
4680,4,2011-07-18,3,0,7,1,1,1,0.76,0.7273,0.66,0.2239,140
4681,4,2011-07-18,3,0,7,1,1,1,0.74,0.697,0.66,0.1642,91
4682,1,2011-07-19,3,0,7,2,1,1,0.74,0.697,0.66,0.1045,51
4683,1,2011-07-19,3,0,7,2,1,2,0.74,0.697,0.66,0.1343,13
4684,1,2011-07-19,3,0,7,2,1,1,0.72,0.6818,0.7,0.1642,13
4685,1,2011-07-19,3,0,7,2,1,1,0.72,0.6818,0.7,0.1642,3
4686,1,2011-07-19,3,0,7,2,1,1,0.72,0.6818,0.7,0.1343,5
4687,1,2011-07-19,3,0,7,2,1,2,0.7,0.6667,0.74,0.1045,19
4688,2,2011-07-19,3,0,7,2,1,2,0.72,0.697,0.74,0.1045,134
4689,2,2011-07-19,3,0,7,2,1,2,0.74,0.697,0.7,0.1642,315
4690,2,2011-07-19,3,0,7,2,1,2,0.76,0.7273,0.7,0.1642,412
4691,2,2011-07-19,3,0,7,2,1,2,0.8,0.7879,0.63,0.1343,199
4692,2,2011-07-19,3,0,7,2,1,2,0.82,0.7879,0.56,0.1642,141
4693,2,2011-07-19,3,0,7,2,1,1,0.82,0.803,0.59,0.0,127
4694,3,2011-07-19,3,0,7,2,1,1,0.84,0.8182,0.56,0.0896,153
4695,3,2011-07-19,3,0,7,2,1,1,0.86,0.8333,0.53,0.1045,172
4696,3,2011-07-19,3,0,7,2,1,1,0.86,0.8182,0.5,0.194,152
4697,3,2011-07-19,3,0,7,2,1,1,0.88,0.8182,0.44,0.194,158
4698,3,2011-07-19,3,0,7,2,1,1,0.9,0.8485,0.42,0.2985,277
4699,3,2011-07-19,3,0,7,2,1,1,0.8,0.803,0.66,0.0,513
4700,4,2011-07-19,3,0,7,2,1,1,0.8,0.803,0.66,0.1343,530
4701,4,2011-07-19,3,0,7,2,1,1,0.76,0.7424,0.75,0.194,388
4702,4,2011-07-19,3,0,7,2,1,1,0.74,0.7273,0.74,0.0896,277
4703,4,2011-07-19,3,0,7,2,1,1,0.74,0.7121,0.74,0.1343,241
4704,4,2011-07-19,3,0,7,2,1,1,0.74,0.7121,0.74,0.0,156
4705,4,2011-07-19,3,0,7,2,1,3,0.72,0.697,0.79,0.1642,92
4706,1,2011-07-20,3,0,7,3,1,1,0.7,0.6667,0.84,0.1045,40
4707,1,2011-07-20,3,0,7,3,1,1,0.7,0.6667,0.84,0.0,11
4708,1,2011-07-20,3,0,7,3,1,1,0.7,0.6667,0.84,0.0,9
4709,1,2011-07-20,3,0,7,3,1,1,0.7,0.6667,0.84,0.1045,6
4710,1,2011-07-20,3,0,7,3,1,1,0.68,0.6364,0.83,0.0,4
4711,1,2011-07-20,3,0,7,3,1,1,0.68,0.6364,0.83,0.1045,23
4712,2,2011-07-20,3,0,7,3,1,2,0.68,0.6364,0.89,0.1045,116
4713,2,2011-07-20,3,0,7,3,1,2,0.7,0.6667,0.84,0.1045,303
4714,2,2011-07-20,3,0,7,3,1,1,0.74,0.7121,0.74,0.0,438
4715,2,2011-07-20,3,0,7,3,1,1,0.74,0.697,0.7,0.0896,209
4716,2,2011-07-20,3,0,7,3,1,1,0.76,0.7273,0.7,0.0,110
4717,2,2011-07-20,3,0,7,3,1,1,0.8,0.7879,0.63,0.0896,142
4718,3,2011-07-20,3,0,7,3,1,1,0.82,0.803,0.59,0.0,149
4719,3,2011-07-20,3,0,7,3,1,1,0.84,0.8182,0.56,0.194,120
4720,3,2011-07-20,3,0,7,3,1,1,0.86,0.8333,0.53,0.2239,127
4721,3,2011-07-20,3,0,7,3,1,1,0.86,0.8182,0.5,0.1642,138
4722,3,2011-07-20,3,0,7,3,1,1,0.84,0.8182,0.56,0.0,234
4723,3,2011-07-20,3,0,7,3,1,1,0.84,0.8333,0.59,0.194,455
4724,4,2011-07-20,3,0,7,3,1,1,0.84,0.8333,0.59,0.2239,497
4725,4,2011-07-20,3,0,7,3,1,1,0.82,0.8485,0.67,0.1642,382
4726,4,2011-07-20,3,0,7,3,1,1,0.8,0.8333,0.75,0.2239,309
4727,4,2011-07-20,3,0,7,3,1,1,0.8,0.803,0.66,0.1642,242
4728,4,2011-07-20,3,0,7,3,1,1,0.78,0.7727,0.7,0.2239,169
4729,4,2011-07-20,3,0,7,3,1,1,0.76,0.7424,0.75,0.2537,99
4730,1,2011-07-21,3,0,7,4,1,2,0.76,0.7424,0.75,0.194,42
4731,1,2011-07-21,3,0,7,4,1,2,0.74,0.7273,0.84,0.2239,21
4732,1,2011-07-21,3,0,7,4,1,2,0.74,0.7273,0.84,0.2239,6
4733,1,2011-07-21,3,0,7,4,1,2,0.74,0.7121,0.79,0.1343,6
4734,1,2011-07-21,3,0,7,4,1,2,0.72,0.7121,0.84,0.1045,4
4735,1,2011-07-21,3,0,7,4,1,2,0.72,0.7121,0.84,0.1045,18
4736,2,2011-07-21,3,0,7,4,1,2,0.72,0.7121,0.84,0.1045,117
4737,2,2011-07-21,3,0,7,4,1,2,0.74,0.7273,0.84,0.1343,274
4738,2,2011-07-21,3,0,7,4,1,2,0.76,0.7576,0.79,0.1642,381
4739,2,2011-07-21,3,0,7,4,1,2,0.8,0.8182,0.75,0.2537,200
4740,2,2011-07-21,3,0,7,4,1,2,0.82,0.8636,0.71,0.2239,78
4741,2,2011-07-21,3,0,7,4,1,2,0.86,0.8939,0.63,0.2985,106
4742,3,2011-07-21,3,0,7,4,1,1,0.88,0.8939,0.56,0.3284,135
4743,3,2011-07-21,3,0,7,4,1,1,0.88,0.8939,0.56,0.2985,102
4744,3,2011-07-21,3,0,7,4,1,1,0.9,0.8939,0.5,0.3582,147
4745,3,2011-07-21,3,0,7,4,1,1,0.9,0.9242,0.53,0.2537,133
4746,3,2011-07-21,3,0,7,4,1,1,0.92,0.9242,0.48,0.2836,210
4747,3,2011-07-21,3,0,7,4,1,1,0.92,0.9091,0.45,0.2985,414
4748,4,2011-07-21,3,0,7,4,1,1,0.9,0.8939,0.5,0.2836,382
4749,4,2011-07-21,3,0,7,4,1,1,0.86,0.9242,0.67,0.2836,284
4750,4,2011-07-21,3,0,7,4,1,1,0.84,0.8939,0.71,0.2239,237
4751,4,2011-07-21,3,0,7,4,1,1,0.82,0.8939,0.75,0.2239,225
4752,4,2011-07-21,3,0,7,4,1,1,0.82,0.8636,0.71,0.1642,149
4753,4,2011-07-21,3,0,7,4,1,1,0.8,0.8182,0.71,0.1642,113
4754,1,2011-07-22,3,0,7,5,1,1,0.82,0.8333,0.63,0.1343,60
4755,1,2011-07-22,3,0,7,5,1,1,0.8,0.7879,0.63,0.0,24
4756,1,2011-07-22,3,0,7,5,1,1,0.78,0.803,0.79,0.1343,14
4757,1,2011-07-22,3,0,7,5,1,1,0.78,0.7879,0.75,0.1045,7
4758,1,2011-07-22,3,0,7,5,1,1,0.76,0.7424,0.75,0.1045,13
4759,1,2011-07-22,3,0,7,5,1,1,0.74,0.7121,0.79,0.1045,19
4760,2,2011-07-22,3,0,7,5,1,1,0.76,0.7424,0.75,0.0896,96
4761,2,2011-07-22,3,0,7,5,1,2,0.8,0.803,0.66,0.1045,252
4762,2,2011-07-22,3,0,7,5,1,2,0.84,0.8485,0.63,0.1642,322
4763,2,2011-07-22,3,0,7,5,1,1,0.86,0.8939,0.63,0.0896,208
4764,2,2011-07-22,3,0,7,5,1,1,0.9,0.9242,0.53,0.0896,115
4765,2,2011-07-22,3,0,7,5,1,1,0.9,0.8939,0.5,0.1045,109
4766,3,2011-07-22,3,0,7,5,1,1,0.94,0.9545,0.48,0.1642,115
4767,3,2011-07-22,3,0,7,5,1,1,0.94,0.9848,0.51,0.1642,123
4768,3,2011-07-22,3,0,7,5,1,1,0.96,1.0,0.48,0.2985,101
4769,3,2011-07-22,3,0,7,5,1,1,0.94,0.9848,0.51,0.2985,133
4770,3,2011-07-22,3,0,7,5,1,3,0.9,0.8333,0.39,0.2985,182
4771,3,2011-07-22,3,0,7,5,1,1,0.88,0.8485,0.47,0.1045,306
4772,4,2011-07-22,3,0,7,5,1,1,0.9,0.8182,0.37,0.1642,284
4773,4,2011-07-22,3,0,7,5,1,2,0.86,0.7879,0.41,0.1045,250
4774,4,2011-07-22,3,0,7,5,1,1,0.84,0.8182,0.56,0.0,212
4775,4,2011-07-22,3,0,7,5,1,1,0.82,0.803,0.59,0.0896,190
4776,4,2011-07-22,3,0,7,5,1,2,0.84,0.7879,0.49,0.0896,149
4777,4,2011-07-22,3,0,7,5,1,1,0.8,0.7879,0.63,0.194,103
4778,1,2011-07-23,3,0,7,6,0,1,0.82,0.7879,0.56,0.0,101
4779,1,2011-07-23,3,0,7,6,0,1,0.82,0.7727,0.52,0.1045,70
4780,1,2011-07-23,3,0,7,6,0,1,0.82,0.7727,0.52,0.0,61
4781,1,2011-07-23,3,0,7,6,0,1,0.78,0.7576,0.66,0.0896,22
4782,1,2011-07-23,3,0,7,6,0,1,0.76,0.7273,0.66,0.1045,9
4783,1,2011-07-23,3,0,7,6,0,1,0.76,0.7121,0.62,0.1343,7
4784,2,2011-07-23,3,0,7,6,0,1,0.8,0.7424,0.52,0.1343,25
4785,2,2011-07-23,3,0,7,6,0,1,0.8,0.7424,0.52,0.1045,45
4786,2,2011-07-23,3,0,7,6,0,1,0.84,0.7879,0.49,0.2537,109
4787,2,2011-07-23,3,0,7,6,0,1,0.84,0.7879,0.49,0.1642,132
4788,2,2011-07-23,3,0,7,6,0,1,0.86,0.7879,0.41,0.2239,198
4789,2,2011-07-23,3,0,7,6,0,1,0.9,0.8182,0.37,0.194,216
4790,3,2011-07-23,3,0,7,6,0,1,0.92,0.8636,0.37,0.1045,235
4791,3,2011-07-23,3,0,7,6,0,1,0.94,0.8788,0.38,0.1642,245
4792,3,2011-07-23,3,0,7,6,0,1,0.92,0.8939,0.42,0.0,236
4793,3,2011-07-23,3,0,7,6,0,1,0.94,0.8788,0.38,0.0,215
4794,3,2011-07-23,3,0,7,6,0,1,0.94,0.8788,0.38,0.1343,221
4795,3,2011-07-23,3,0,7,6,0,1,0.94,0.8788,0.38,0.1343,197
4796,4,2011-07-23,3,0,7,6,0,1,0.92,0.8788,0.4,0.2239,196
4797,4,2011-07-23,3,0,7,6,0,2,0.82,0.803,0.59,0.1343,217
4798,4,2011-07-23,3,0,7,6,0,1,0.82,0.803,0.59,0.2239,145
4799,4,2011-07-23,3,0,7,6,0,1,0.82,0.803,0.59,0.2239,154
4800,4,2011-07-23,3,0,7,6,0,1,0.8,0.7727,0.59,0.194,125
4801,4,2011-07-23,3,0,7,6,0,1,0.8,0.7727,0.59,0.1045,104
4802,1,2011-07-24,3,0,7,0,0,1,0.8,0.7727,0.59,0.1045,119
4803,1,2011-07-24,3,0,7,0,0,1,0.78,0.7576,0.66,0.1045,96
4804,1,2011-07-24,3,0,7,0,0,1,0.8,0.7879,0.63,0.0896,60
4805,1,2011-07-24,3,0,7,0,0,1,0.8,0.7879,0.63,0.0896,37
4806,1,2011-07-24,3,0,7,0,0,1,0.78,0.7576,0.66,0.1045,6
4807,1,2011-07-24,3,0,7,0,0,1,0.78,0.7576,0.66,0.0896,8
4808,2,2011-07-24,3,0,7,0,0,2,0.8,0.7879,0.63,0.0896,22
4809,2,2011-07-24,3,0,7,0,0,1,0.8,0.7727,0.59,0.1343,35
4810,2,2011-07-24,3,0,7,0,0,1,0.82,0.7879,0.56,0.2836,104
4811,2,2011-07-24,3,0,7,0,0,1,0.82,0.7879,0.56,0.3881,154
4812,2,2011-07-24,3,0,7,0,0,1,0.86,0.8182,0.5,0.3284,226
4813,2,2011-07-24,3,0,7,0,0,1,0.84,0.803,0.53,0.2537,243
4814,3,2011-07-24,3,0,7,0,0,1,0.9,0.8636,0.45,0.1642,246
4815,3,2011-07-24,3,0,7,0,0,1,0.86,0.803,0.47,0.2239,252
4816,3,2011-07-24,3,0,7,0,0,1,0.86,0.8182,0.5,0.2836,283
4817,3,2011-07-24,3,0,7,0,0,1,0.9,0.8485,0.42,0.2537,238
4818,3,2011-07-24,3,0,7,0,0,1,0.9,0.8485,0.42,0.2537,249
4819,3,2011-07-24,3,0,7,0,0,1,0.9,0.8333,0.39,0.1045,249
4820,4,2011-07-24,3,0,7,0,0,1,0.88,0.8182,0.42,0.1642,243
4821,4,2011-07-24,3,0,7,0,0,1,0.86,0.803,0.47,0.1642,240
4822,4,2011-07-24,3,0,7,0,0,1,0.84,0.7879,0.49,0.1642,195
4823,4,2011-07-24,3,0,7,0,0,1,0.8,0.7879,0.63,0.1343,153
4824,4,2011-07-24,3,0,7,0,0,1,0.78,0.7576,0.66,0.0,98
4825,4,2011-07-24,3,0,7,0,0,2,0.76,0.7273,0.7,0.0896,50
4826,1,2011-07-25,3,0,7,1,1,2,0.76,0.7273,0.7,0.0,34
4827,1,2011-07-25,3,0,7,1,1,2,0.76,0.7424,0.75,0.0896,12
4828,1,2011-07-25,3,0,7,1,1,2,0.74,0.7121,0.79,0.0896,6
4829,1,2011-07-25,3,0,7,1,1,1,0.74,0.7121,0.79,0.0,4
4830,1,2011-07-25,3,0,7,1,1,1,0.72,0.7121,0.84,0.0896,6
4831,1,2011-07-25,3,0,7,1,1,1,0.72,0.7121,0.84,0.0896,24
4832,2,2011-07-25,3,0,7,1,1,2,0.72,0.7121,0.84,0.0896,107
4833,2,2011-07-25,3,0,7,1,1,2,0.74,0.7121,0.79,0.0,277
4834,2,2011-07-25,3,0,7,1,1,2,0.76,0.7424,0.75,0.0,387
4835,2,2011-07-25,3,0,7,1,1,1,0.8,0.803,0.66,0.0,135
4836,2,2011-07-25,3,0,7,1,1,1,0.82,0.803,0.59,0.0,84
4837,2,2011-07-25,3,0,7,1,1,2,0.84,0.8333,0.59,0.194,107
4838,3,2011-07-25,3,0,7,1,1,2,0.84,0.8333,0.59,0.194,67
4839,3,2011-07-25,3,0,7,1,1,2,0.74,0.7121,0.74,0.1343,78
4840,3,2011-07-25,3,0,7,1,1,2,0.72,0.697,0.79,0.194,90
4841,3,2011-07-25,3,0,7,1,1,1,0.7,0.6667,0.84,0.3881,112
4842,3,2011-07-25,3,0,7,1,1,1,0.7,0.6667,0.84,0.2239,198
4843,3,2011-07-25,3,0,7,1,1,1,0.72,0.697,0.74,0.0,485
4844,4,2011-07-25,3,0,7,1,1,1,0.74,0.7121,0.74,0.0896,533
4845,4,2011-07-25,3,0,7,1,1,1,0.74,0.697,0.7,0.0896,386
4846,4,2011-07-25,3,0,7,1,1,1,0.72,0.697,0.74,0.1343,302
4847,4,2011-07-25,3,0,7,1,1,1,0.7,0.6667,0.84,0.0,194
4848,4,2011-07-25,3,0,7,1,1,1,0.7,0.6667,0.84,0.0,125
4849,4,2011-07-25,3,0,7,1,1,1,0.7,0.6667,0.84,0.0896,87
4850,1,2011-07-26,3,0,7,2,1,1,0.7,0.6667,0.79,0.1045,28
4851,1,2011-07-26,3,0,7,2,1,1,0.7,0.6667,0.79,0.1045,12
4852,1,2011-07-26,3,0,7,2,1,1,0.68,0.6364,0.89,0.1045,7
4853,1,2011-07-26,3,0,7,2,1,1,0.68,0.6364,0.89,0.1343,4
4854,1,2011-07-26,3,0,7,2,1,1,0.68,0.6364,0.88,0.1642,6
4855,1,2011-07-26,3,0,7,2,1,1,0.66,0.5909,0.89,0.0896,27
4856,2,2011-07-26,3,0,7,2,1,1,0.68,0.6364,0.83,0.2239,110
4857,2,2011-07-26,3,0,7,2,1,1,0.72,0.6818,0.66,0.2836,318
4858,2,2011-07-26,3,0,7,2,1,1,0.74,0.6818,0.55,0.194,424
4859,2,2011-07-26,3,0,7,2,1,1,0.76,0.6818,0.4,0.2239,187
4860,2,2011-07-26,3,0,7,2,1,1,0.8,0.697,0.31,0.2239,138
4861,2,2011-07-26,3,0,7,2,1,1,0.82,0.7121,0.3,0.0,151
4862,3,2011-07-26,3,0,7,2,1,1,0.84,0.7273,0.28,0.0,147
4863,3,2011-07-26,3,0,7,2,1,1,0.84,0.7273,0.32,0.2985,182
4864,3,2011-07-26,3,0,7,2,1,1,0.86,0.7424,0.3,0.2836,147
4865,3,2011-07-26,3,0,7,2,1,1,0.88,0.7576,0.28,0.3284,163
4866,3,2011-07-26,3,0,7,2,1,1,0.86,0.7576,0.36,0.2836,254
4867,3,2011-07-26,3,0,7,2,1,1,0.86,0.7576,0.36,0.3582,537
4868,4,2011-07-26,3,0,7,2,1,1,0.84,0.7424,0.39,0.3881,546
4869,4,2011-07-26,3,0,7,2,1,1,0.82,0.7424,0.43,0.2985,398
4870,4,2011-07-26,3,0,7,2,1,1,0.8,0.7273,0.46,0.2537,290
4871,4,2011-07-26,3,0,7,2,1,1,0.78,0.7121,0.49,0.2239,267
4872,4,2011-07-26,3,0,7,2,1,1,0.76,0.697,0.55,0.1343,158
4873,4,2011-07-26,3,0,7,2,1,1,0.76,0.7121,0.58,0.1045,89
4874,1,2011-07-27,3,0,7,3,1,2,0.78,0.7121,0.52,0.1642,45
4875,1,2011-07-27,3,0,7,3,1,1,0.78,0.7121,0.49,0.194,10
4876,1,2011-07-27,3,0,7,3,1,1,0.76,0.697,0.52,0.2985,6
4877,1,2011-07-27,3,0,7,3,1,1,0.72,0.6667,0.58,0.1642,4
4878,1,2011-07-27,3,0,7,3,1,1,0.72,0.6667,0.51,0.194,4
4879,1,2011-07-27,3,0,7,3,1,1,0.7,0.6515,0.54,0.2836,18
4880,2,2011-07-27,3,0,7,3,1,1,0.7,0.6515,0.54,0.2239,123
4881,2,2011-07-27,3,0,7,3,1,1,0.72,0.6667,0.48,0.2537,347
4882,2,2011-07-27,3,0,7,3,1,1,0.74,0.6667,0.42,0.2537,433
4883,2,2011-07-27,3,0,7,3,1,1,0.76,0.6667,0.35,0.2537,216
4884,2,2011-07-27,3,0,7,3,1,1,0.78,0.6818,0.33,0.0,114
4885,2,2011-07-27,3,0,7,3,1,1,0.8,0.697,0.31,0.0,136
4886,3,2011-07-27,3,0,7,3,1,1,0.82,0.7121,0.3,0.2836,169
4887,3,2011-07-27,3,0,7,3,1,1,0.84,0.7273,0.3,0.3582,180
4888,3,2011-07-27,3,0,7,3,1,1,0.84,0.7273,0.28,0.2239,127
4889,3,2011-07-27,3,0,7,3,1,1,0.86,0.7424,0.26,0.2537,140
4890,3,2011-07-27,3,0,7,3,1,1,0.86,0.7273,0.25,0.1642,268
4891,3,2011-07-27,3,0,7,3,1,1,0.84,0.7121,0.26,0.2239,572
4892,4,2011-07-27,3,0,7,3,1,1,0.82,0.7121,0.28,0.1045,541
4893,4,2011-07-27,3,0,7,3,1,1,0.8,0.697,0.29,0.0896,375
4894,4,2011-07-27,3,0,7,3,1,1,0.76,0.6818,0.45,0.2239,294
4895,4,2011-07-27,3,0,7,3,1,1,0.74,0.6667,0.48,0.1045,245
4896,4,2011-07-27,3,0,7,3,1,1,0.72,0.6667,0.48,0.0,180
4897,4,2011-07-27,3,0,7,3,1,1,0.74,0.6667,0.45,0.0896,109
4898,1,2011-07-28,3,0,7,4,1,1,0.7,0.6515,0.51,0.1343,45
4899,1,2011-07-28,3,0,7,4,1,1,0.72,0.6667,0.51,0.0,29
4900,1,2011-07-28,3,0,7,4,1,1,0.72,0.6667,0.54,0.1045,7
4901,1,2011-07-28,3,0,7,4,1,1,0.72,0.6667,0.54,0.0,5
4902,1,2011-07-28,3,0,7,4,1,1,0.7,0.6515,0.61,0.1045,6
4903,1,2011-07-28,3,0,7,4,1,1,0.7,0.6515,0.65,0.1045,27
4904,2,2011-07-28,3,0,7,4,1,1,0.7,0.6515,0.7,0.0896,116
4905,2,2011-07-28,3,0,7,4,1,1,0.72,0.6818,0.7,0.1642,305
4906,2,2011-07-28,3,0,7,4,1,1,0.74,0.697,0.66,0.1642,456
4907,2,2011-07-28,3,0,7,4,1,1,0.78,0.7424,0.59,0.194,210
4908,2,2011-07-28,3,0,7,4,1,1,0.8,0.7576,0.55,0.2836,116
4909,2,2011-07-28,3,0,7,4,1,1,0.84,0.8182,0.56,0.2836,154
4910,3,2011-07-28,3,0,7,4,1,1,0.84,0.803,0.53,0.2537,186
4911,3,2011-07-28,3,0,7,4,1,1,0.86,0.803,0.47,0.2537,152
4912,3,2011-07-28,3,0,7,4,1,2,0.84,0.7879,0.49,0.2537,138
4913,3,2011-07-28,3,0,7,4,1,1,0.86,0.8182,0.5,0.194,146
4914,3,2011-07-28,3,0,7,4,1,1,0.86,0.803,0.47,0.1642,256
4915,3,2011-07-28,3,0,7,4,1,1,0.84,0.803,0.53,0.194,468
4916,4,2011-07-28,3,0,7,4,1,1,0.84,0.8182,0.56,0.2239,483
4917,4,2011-07-28,3,0,7,4,1,1,0.82,0.803,0.59,0.194,322
4918,4,2011-07-28,3,0,7,4,1,1,0.8,0.7879,0.63,0.194,270
4919,4,2011-07-28,3,0,7,4,1,1,0.78,0.7576,0.66,0.2836,196
4920,4,2011-07-28,3,0,7,4,1,1,0.76,0.7273,0.7,0.2537,174
4921,4,2011-07-28,3,0,7,4,1,1,0.76,0.7424,0.75,0.194,123
4922,1,2011-07-29,3,0,7,5,1,1,0.74,0.7121,0.79,0.1642,57
4923,1,2011-07-29,3,0,7,5,1,1,0.74,0.7121,0.79,0.1343,34
4924,1,2011-07-29,3,0,7,5,1,1,0.74,0.7121,0.79,0.0,13
4925,1,2011-07-29,3,0,7,5,1,1,0.74,0.7121,0.79,0.0,11
4926,1,2011-07-29,3,0,7,5,1,1,0.72,0.7121,0.84,0.1343,6
4927,1,2011-07-29,3,0,7,5,1,1,0.72,0.7121,0.84,0.0,27
4928,2,2011-07-29,3,0,7,5,1,2,0.72,0.7121,0.84,0.0,90
4929,2,2011-07-29,3,0,7,5,1,2,0.74,0.7121,0.79,0.0896,254
4930,2,2011-07-29,3,0,7,5,1,2,0.76,0.7727,0.77,0.0,384
4931,2,2011-07-29,3,0,7,5,1,1,0.86,0.803,0.47,0.2537,179
4932,2,2011-07-29,3,0,7,5,1,1,0.9,0.8485,0.42,0.2836,106
4933,2,2011-07-29,3,0,7,5,1,1,0.92,0.8788,0.4,0.2985,161
4934,3,2011-07-29,3,0,7,5,1,1,0.96,0.8636,0.31,0.2836,135
4935,3,2011-07-29,3,0,7,5,1,1,0.94,0.8333,0.31,0.0,156
4936,3,2011-07-29,3,0,7,5,1,1,0.96,0.8636,0.3,0.2239,148
4937,3,2011-07-29,3,0,7,5,1,1,0.96,0.8636,0.3,0.2537,169
4938,3,2011-07-29,3,0,7,5,1,1,0.96,0.8636,0.3,0.3881,233
